Oberösterreich,4843,Ampflwang,200,1,151148425,48.0924656,13.5661129,boundary,administrative,Ampflwang im Hausruckwald| Vöcklabruck| Oberösterreich| 4843| Österreich
Oberösterreich,?,Vorderschlagen,200,1,648433,48.1044098,13.5425435,place,hamlet,Vorderschlagen| Vöcklabruck| Oberösterreich| Österreich
Oberösterreich,4061,Wilhering,200,1,151145551,48.3235801,14.1921444,boundary,administrative,Wilhering| Linz-Land| Oberösterreich| 4073| Österreich
Oberösterreich,4120,Neufelden,200,1,151254776,48.4842345,13.9997079,boundary,administrative,Neufelden| Rohrbach| Oberösterreich| 4120| Österreich
Oberösterreich,4311,Schwertberg,200,1,151238812,48.27415,14.5823796,boundary,administrative,Schwertberg| Perg| Oberösterreich| 4311| Österreich
Oberösterreich,4050,Traun,200,1,151145657,48.2211206,14.2374246,boundary,administrative,Traun| Linz-Land| Oberösterreich| 4050| Österreich
Oberösterreich,4871,Zipf,200,1,635992,48.0363053,13.5031657,place,village,Zipf| Vöcklabruck| Oberösterreich| 4871| Österreich
Oberösterreich,4020,Linz,200,2,120446,48.3058789,14.2865628,place,city,Linz| Linz (Stadt)| Oberösterreich| Österreich
Oberösterreich,4655,Vorchdorf,200,1,151141588,48.0035141,13.922837,boundary,administrative,Vorchdorf| Gmunden| Oberösterreich| 4655| Österreich
Oberösterreich,?,Eggenberg,200,4,631669,47.9506992,13.4982946,place,village,Eggenberg| Vöcklabruck| Oberösterreich| Österreich
Oberösterreich,4780,Schärding,200,2,151216096,48.4569975,13.4318,boundary,administrative,Schärding| Oberösterreich| 4780| Österreich
Oberösterreich,4240,Freistadt,200,2,151148680,48.5112961,14.5047566,boundary,administrative,Freistadt| Oberösterreich| 4240| Österreich
Oberösterreich,4160,Schlägl,200,1,151255149,48.636892,13.9668473,boundary,administrative,Schlägl| Rohrbach| Oberösterreich| 4160| Österreich
Oberösterreich,4910,Ried/Innkreis,200,1,151218242,48.2085868,13.48839,boundary,administrative,Ried im Innkreis| Oberösterreich| 4910| Österreich
Oberösterreich,4710,Grieskirchen,200,2,151245071,48.235011,13.826192,boundary,administrative,Grieskirchen| Oberösterreich| 4710| Österreich
Oberösterreich,4950,Altheim,200,2,151216225,48.250022,13.2320404,boundary,administrative,Altheim| Braunau am Inn| Oberösterreich| 4950| Österreich
Oberösterreich,5142,Eggelsberg,200,1,151217980,48.0765942,12.9910444,boundary,administrative,Eggelsberg| Braunau am Inn| Oberösterreich| 5142| Österreich
Oberösterreich,?,Gundertshausen,200,1,630408,48.0897227,12.9901673,place,hamlet,Gundertshausen| Braunau am Inn| Oberösterreich| Österreich
Oberösterreich,5261,Uttendorf,200,4,635607,48.4594449,14.1228453,place,village,Uttendorf| Rohrbach| Oberösterreich| Österreich
Oberösterreich,4720,Neumarkt/Hausruck,200,0,?,?,?,?,?,?
Oberösterreich,4212,Neumarkt im Mühlkreis,200,1,151147335,48.4282728,14.4845341,boundary,administrative,Neumarkt im Mühlkreis| Freistadt| Oberösterreich| 4212| Österreich
Oberösterreich,?,Möhringdorf,200,1,631815,48.4070385,14.4673467,place,hamlet,Möhringdorf| Freistadt| Oberösterreich| Österreich
Oberösterreich,4372,St. Georgen am Walde,200,1,151238989,48.35948,14.8967303,boundary,administrative,Sankt Georgen am Walde| Perg| Oberösterreich| 4372| Österreich
Oberösterreich,4521,Schiedlberg,200,1,151146128,48.0920742,14.2645752,boundary,administrative,Schiedlberg| Steyr-Land| Oberösterreich| 4521| Österreich
Oberösterreich,4864,Attersee,200,1,628452,47.9143904,13.5356091,place,village,Attersee| Vöcklabruck| Oberösterreich| Österreich
Oberösterreich,?,Palmsdorf,200,2,1007488,47.9222403,13.5145745,place,village,Palmsdorf| Vöcklabruck| Oberösterreich| Österreich
Oberösterreich,4292,Kefermarkt,200,1,151147221,48.4429634,14.5383884,boundary,administrative,Kefermarkt| Freistadt| Oberösterreich| 4292| Österreich
Oberösterreich,5121,Ostermiething,200,1,151218918,48.0459363,12.8303402,boundary,administrative,Ostermiething| Braunau am Inn| Oberösterreich| 5121| Österreich
Oberösterreich,?,Ernsting,200,1,636985,48.0502169,12.8516702,place,hamlet,Ernsting| Braunau am Inn| Oberösterreich| Österreich
Oberösterreich,4690,Schwanenstadt,200,1,151145811,48.0545249,13.7749232,boundary,administrative,Schwanenstadt| Vöcklabruck| Oberösterreich| 4690| Österreich
